Godspeed You! Black Emperor,Lift Yr. Skinny Fists Like Antennas to Heaven!,CLASSIC,
King Crimson,In the Court of the Crimson King,CLASSIC,
Madvillain,Madvillainy,CLASSIC,
Miles Davis,Bitches Brew,CLASSIC,
My Bloody Valentine,Loveless,CLASSIC,
The Velvet Underground & Nico,The Velvet Underground & Nico,CLASSIC,
Wu-Tang Clan,Enter the Wu-Tang: 36 Chambers,CLASSIC,
Pink Guy,Pink Guy,burp,
Lil B,Platinum Free,based,
GFOTY,GFOTYBUCKS,banging,
Ruin,Plague Transmissions Vol. 1,awesomely nasty,
Death Grips,The Money Store,10,
KIDS SEE GHOSTS,KID SEE GHOSTS,10,
A Tribe Called Quest,We Got It from Here... Thank You 4 Your Service ,9,
A.A.L. (Against All Logic),2012 - 2017,9,
BADBADNOTGOOD,BBNG2,9,
Battles,Gloss Drop,9,
Beastie Boys,Hot Sauce Committee Part Two,9,
Big K.R.I.T.,4eva Is a Might Long Time,9,
Big K.R.I.T.,Returnof4eva,9,
Chromeo,Business Casual,9,
Destroyer,Kaputt,9,
Disma,Towards the Megalith,9,
Dope Body,Natural History,9,
Fiona Apple,The Idler Wheel...,9,
Fleet Foxes,Helplessness Blues,9,
Gonjasufi,A Sufi and a Killer ,9,
LCD Soundsystem,This Is Happening,9,
Little Women,Throat,9,
Nails,Unsilent Death,9,
Ondatr\xc3\xb3pica,Ondatr\xc3\xb3pica,9,
Perfume Genius,Put Your Back N 2 It,9,
The Books,The Way Out,9,
TNGHT,TNGHT,9,
Women,Public Strain,9,
Gorguts,Pleaides,8,
Mogwai,Hardcore Will Never Die, but You Will,8,
Tim Hecker,Ravedeath, 1972,8,
Ab-Soul,Control System,8,
Absu,Abzu,8,
Africa Hitech,93 Million Miles,8,
Agalloch,Marrow of the Spirit,8,
Algiers,Algiers,8,
Alt-J,An Awesome Wave,8,
Andrew Jackson Jihad,Knife Man,8,
Andrew W.K.,You\xe2\x80\x99re Not Alone,8,
Arcade Fire,The Suburbs,8,
Arckanum,\xc3\x9e\xc3\x9e\xc3\x9e\xc3\x9e\xc3\x9e\xc3\x9e\xc3\x9e\xc3\x9e\xc3\x9e\xc3\x9e\xc3\x9e ,8,
Ariel Pink's Haunted Graffiti,Before Today,8,
ASAP Rocky,LiveLoveA$AP,8,
BADBADNOTGOOD,BBNG,8,
Baths,Cerulean,8,
Beach House,Bloom,8,
Beyonce,Lemonade,8,
Big K.R.I.T.,4evaNaDay,8,
Billy Woods,History Will Absolve me,8,
Black Breath,Sentenced to Life,8,
Blonde Redhead,Penny Sparkle,8,
Bongripper,Satan Worshipping Doom,8,
Brian Eno,Small Craft On A Milk Sea,8,
British Sea Power,Valhalla Dancehall,8,
Burial,Kindred,8,
Ceremony,Rohnert Park,8,
Chelsea Wolfe,\xe1\xbc\x88\xcf\x80\xce\xbf\xce\xba\xce\xac\xce\xbb\xcf\x85\xcf\x88\xce\xb9\xcf\x82 (Apocalypse / Apokalypsis),8,
Christian Mistress,Possession,8,
clipping.,Splendor & Misery ,8,
Cloud Nothings,Attack On Memory,8,
Colin Stetson,New History Warfare Vol. 2: Judges,8,
Comadre,Comadre,8,
Converge,The Dusk in Us,8,
Converge,All We Love We Leave Behind,8,
Cormorant,Dwellings,8,
Craft Spells,Idle Labor,8,
Crying ,Beyond the Fleeting Gate,8,
Crystal Stilts,In Love With Oblivion,8,
CunninLynguists,Oneirology,8,
Daniel Rossen,Silent Hour / Golden Mile,8,
Danny Brown,XXX,8,
Daughters,Daughters,8,
Death Grips,NO LOVE DEEP WEB,8,
Death Grips,Exmilitary,8,
Deathspell Omega,Drought,8,
Deerhunter,Halcyon Digest,8,
Diamond Rings,Special Affections,8,
Dirty Projectors and Bjork,Mount Wittenberg Orca,8,
Dope Body,Lifer,8,
Dumbo Gets Mad,Elephants at the Door,8,
Elzhi,Elmatic,8,
Fergus & Geronimo,Unlearn,8,
Fleet Foxes,Crack Up,8,
Flying Lotus,Pattern+Grid World,8,
Flying Lotus,Cosmogramma,8,
Foxygen,Take the Kids Off Broadway,8,
Frank Ocean,Blonde/Endless,8,
Ghost,Opus Eponymous,8,
Ghostface Killah,Apollo Kids,8,
Ghoul,Transmission Zero,8,
Giles Corey,Giles Corey,8,
Girl Talk,All Day,8,
Glasser,Ring,8,
Glasser,Ring,8,
Godspeed You! Black Emperor,'Allelujah! Don't Bend! Ascend!,8,
Havok,Time Is Up,8,
Heems,Nehru Jackets,8,
High On Fire,De Vermis Mysteriis,8,
High On Fire,Snakes for the Divine ,8,
Holograms,Holograms,8,
Holy Ghost!,Holy Ghost!,8,
Hop Along,8,8,
iamamiwhoami,Kin,8,
Iceage,New Brigade,8,
Janelle Mon\xc3\xa1e,The ArchAndroid,8,
Jean Grae / Quelle Chris,Everything's Fine,8,
Joey Bada$$,All Amerikkkan Bada$$,8,
John Talabot,fin,8,
Kendrick Lamar,untitled unmastered,8,
Kendrick Lamar,Section.80,8,
Kids & Explosions,Shit Computer,8,
Killer Mike,R.A.P. Music,8,
Krallice,Years Past Matter,8,
Kvelertak,Kvelertak,8,
La Dispute,Wildlife,8,
Laurie Anderson,Homeland,8,
Little Dragon,Ritual Union,8,
Liturgy,Aesthethica,8,
Loma Prieta,I.V.,8,
Lone,Galaxy Garden,8,
Luke Abbott,Holkham Drones,8,
Magic Kids,Memphis,8,
Matana Roberts,Coin Coin Chapter One: Gens de Couleur Libres,8,
Matthew Dear,Beams,8,
MGMT,Congratulations ,8,
Milo,I Wish My Brother Rob Was Here,8,
Mogwai,Special Moves,8,
Murder Construct,Results,8,
Murmur,Murmur,8,
Nachtmystium,Silencing Machine,8,
Napalm Death,Apex Predator -- Easy Meat,8,
Natural Child,Natural Child,8,
Neil Cicierega,Mouth Sounds / Mouth Silence,8,
Neurosis,Flames Within Flames,8,
Nicolas Jaar,Space Is Only Noise,8,
Nine Inch Nails,Not The Actual Events,8,
Oblivionized,Abhorrent Evolution,8,
Off!,First Four,8,
Oneohtrix Point Never,Replica,8,
Pearls Negras,Biggie Apple,8,
PJ Harvey,Let England Shake,8,
Poor Lily,Poor Lily,8,
Portico Quartet,Portico Quartet,8,
Preoccupations,Self-Titled ,8,
Protomartyr,Relatives in Descent,8,
Pusha T,Daytona,8,
Radiohead, A Moon Shaped Pool,8,
Rapsody,Laila's Wisdom,8,
Ratatat,LP4,8,
Recondite,On Acid,8,
Reks,R.E.K.S.,8,
Run the Jewels,RTJ3,8,
Run The Jewels,Run The Jewels,8,
SBTRKT,SBTRKT,8,
Shabazz Palaces,Black Up,8,
Soap&Skin,Narrow,8,
Sons of Kemet,Your Queen is a Reptile,8,
Spiritualized,Sweet Heart Sweet Light,8,
St. Vincent,Strange Mercy,8,
Stone Titan,Scratch N' Sniff,8,
Sufjan Stevens,All Delighted People,8,
Superhumanoids,Urgency,8,
Swans,The Seer,8,
Tame Impala,Lonerism,8,
The Drums,The Drums,8,
The Gaslamp Killer,Breakthrough,8,
The I.L.Y.'s,Scum With Bounderies,8,
The Log.Os,\xce\xbb\xcf\x8c\xce\xb3\xce\xbf\xcf\x82,8,
The Mountain Goats,All Eternals Deck,8,
The Pains of Being Pure at Heart,Belong,8,
The Radio Dept.,Clinging To A Scheme,8,
The Roots,How I Got Over,8,
The Souljazz Orchestra,Rising Sun,8,
The Tallest Man On Earth,There's No Leaving Now,8,
The Tallest Man On Earth,Sometimes the Blues Is Just a Passing Bird,8,
The Tallest Man On Earth,The Wild Hunt ,8,
The UV Race,Homo,8,
The Weeknd,Echoes of Silence,8,
Thee Oh Sees,A Wierd Exits,8,
THEESatisfaction,awE naturalE,8,
Theophilus London,Lover's Holiday,8,
Thundercat,The Golden Age of Apocalypse,8,
Timber Timbre,Creep On Creepin' On,8,
Torche,Harmonicraft,8,
Touch\xc3\xa9 Amor\xc3\xa9,Is Survived By,8,
Toxic Holocaust,Conjure and Command,8,
Ty Segall & White Fence,Hair,8,
Ty Segall Band,Slaughterhouse,8,
Uncommon Nasa,Written at Night,8,
Various Artists,Afro-Beat Airways,8,
Vektor,Outer Isolation,8,
Veronica Falls,Veronica Falls,8,
Wavves,King of the Beach,8,
Weekend,Sports,8,
White Suns,Sinews,8,
Wild Nothing,Nocturne,8,
Woods,At Echo Lake,8,
Wormrot,Dirge,8,
Xibalba,Hasta La Muerte,8,
Young Fathers,Tape One,8,
Young Thug / Carnage,Young Martha,8,
Zombi,Escape Velocity,8,
Gorillaz,Plastic Beach,7,
Suns,The Engine Room,7,
Earth,Angels of Darkness, Demons of Light I,7,
A-1,After School Special,7,
Aesop Rock,Skelethon,7,
Alice Glass,Alice Glass,7,
All Pigs Must DIe,All Pigs Must DIe,7,
Amon Tobin,ISAM,7,
Antemasque,Antemasque,7,
Apathy,Honkey Kong,7,
Balkans,Balkans,7,
Baroness,Yellow and Green,7,
Bicep,Bicep,7,
Big Blood,Dark Country Magic,7,
Big K.R.I.T.,King Remembered In Time,7,
Big K.R.I.T.,Live From the Underground,7,
Black Milk & Danny Brown,Black & Brown,7,
Black Tambourine,Black Tambourine,7,
Bloc Party,Four,7,
Blood Ceremony,Living With the Ancients,7,
Braids,Native Speaker,7,
Bruno Mars,24k Magic,7,
Cake,Showroom of Compassion,7,
case/lang/veirs,case/lang/veirs,7,
Cee Lo Green,The Lady Killer,7,
Cerce,Tour Sampler CD-R,7,
Chairlift,Something,7,
Chris Stapleton,From A Room: Volume 2,7,
Civil Civic,Rules,7,
Clams Casino,Instrumentals 2,7,
Clockwork Indigo,Clockwork Indigo,7,
Coma Cinema,Blue Suicide,7,
Comet Gain,Howl of the Lonely Crowd,7,
Corpo-Mente,Corpo-Mente,7,
Crystal Castles,Crystal Castles,7,
Cynic,Carbon-Based Anatomy,7,
Dam-Funk,Invite the Light,7,
Dark Time Sunshine,ANX,7,
David Byrne & St. Vincent,Love This Giant,7,
Dead Cross,Dead Cross,7,
Death Cab for Cutie,Codes and Keys,7,
Dinosaur Jr.,I Bet On Sky,7,
Dirty Projecters,Dirty Projecters,7,
Dr. John,Locked Down,7,
Eprom,Metahuman,7,
First  Aid Kit,The Lion's Roar,7,
Flying Lotus,Until the Quiet Comes,7,
Four Tet,Pink,7,
Frank Ocean,Channel Orange,7,
Future Islands,In Evening Air,7,
Girls,Father, Son, Holy Ghost,7,
Gnaw Their Tongues,Eschatological Scatology,7,
Goatwhore,Blood For the Master,7,
Gold Panda,Lucky Shiner,7,
Grinderman,Grinderman 2,7,
H-SIK,Cocody,7,
Harlem,Hippies,7,
Havok,Comformicide,7,
Here We Go Magic,Pigeons,7,
Herman Dune,Strange Moosic,7,
Holy Fuck,Latin,7,
Hot Chip,In Our Heads,7,
Hudson Mohawke,Satin Panthers,7,
I Am Your Destruction,I Am Your Destruction,7,
Ibibio Sound Machine,Ibibio Sound Machine,7,
Jacaszek,Glimmer,7,
James Blake,Overgrown,7,
James Blake,James Blake,7,
Jens Lekman,I Know What Love Isn't,7,
Jessica Pratt,Jessica Pratt,7,
Joey Bada$$,1999,7,
Kate Bush,50 Words For Snow,7,
Kindness,World, You Need a Change of Mind,7,
King Gizzard & The Lizard Wizard,Polygonwanaland,7,
King Krule,King Krule,7,
Laura Marling,Short Movie,7,
Lazer/Wulf,The Beast of Left and Right,7,
Liars,WIXIW,7,
Lil Pump,Lil Pump,7,
LUMP,LUMP,7,
Macklemore and Ryan Lewis,The Heist,7,
Maserati,Pyramid of the Sun,7,
Master Musicians of Bukkake,Totem 3,7,
Matthew Dear,Black City,7,
Melt Yourself Down,Melt Yourself Down,7,
Metronomy,The English Riviera,7,
Miami Horror,Illumination,7,
Mount Eerie,Clear Moon,7,
Neil Young & Crazy Horse,Americana,7,
Nevemn,Self-Titled ,7,
Noveller,Desert Fires,7,
of Montreal,Paralytic Stalks,7,
OFF!,OFF!,7,
OG Maco,OG Maco,7,
Open Mike Eagle,4NML HSPTL,7,
Pallbearer,Sorrow and Extinction,7,
Parquet Courts,Human Preformance,7,
Parquet Courts,Light Up Gold,7,
Pissgrave,Suicide Euphoria,7,
PJ Harvey,The Hope Six Demolution Project,7,
Pop. 1280,The Horror,7,
R. Stevie Moore,Lo Fi Hi Fives,7,
Rival Sons,Pressure & Time,7,
Roomful of Teeth,Roomful of Teeth,7,
Rustie,Glass Swords,7,
Sharon Van Etten,Tramp,7,
Sharon Van Etten,Epic,7,
Shlohmo,Vacation,7,
Shlohmo,Bad Vibes,7,
Sigur R\xc3\xb3s,Valtari,7,
Siriusmo,Mosaik,7,
Sisyphus,Sisyphus,7,
Skrillex,Scary Monsters and Nice Sprites,7,
Sleater-Kinney,No Cities to Love,7,
Sleepy Sun,Fever,7,
Smith Westerns,Dye It Blonde,7,
Snake Oil,Snake Oil,7,
St. Vincent,St. Vincent,7,
Sterilizer,Sterilizer,7,
Suckers,Wild Smile,7,
Superorganism,Superorganism,7,
Teen Daze,Four More Years,7,
Teenage Cool Kids,Denton After Sunset,7,
The Act of Estimating as Worthless,Amongst These Splintered Minds...,7,
The Black Keys,Brothers,7,
The Body and Full of Hell,One Day You Will Ache Like I Ache ,7,
The Field,Looping State of Mind,7,
The Gaslamp Killer,Death Gate,7,
The Horrors,Skying,7,
The Mars Volta,Noctourniquet,7,
The Men,Open Your Heart,7,
The Mountain Goats,Transcendental Youth,7,
The New Pornographers,Together,7,
The Strange Boys,Live Music,7,
The Strokes,Angles,7,
Thou,Summit,7,
Tierra Whack,Tierra Whack,7,
Title Fight,Floral Green,7,
Titus Andronicus,The Monitor ,7,
Tobacco,Maniac Meat,7,
Tom Waits,Bad As Me,7,
Touche Amore,Parting the Sea Between Brightness and Me,7,
Trap Them,Darker Handcraft,7,
Tribulation,Down Below,7,
tUnE-yArDs,W H O K I L L,7,
Tyler, The Creator,Bastard,7,
Ulcerate,The Destroyers of All,7,
Unsane,Wreck,7,
Various Artists,Brand New Wayo,7,
Various Artists,Cloud Cuckooland,7,
Viet Cong,Viet Cong,7,
Weedeater,Jason...The Dragon,7,
Weezer,Hurley,7,
wifisfuneral,Boy Who Cried Wolf,7,
Wilco,The Whole Love,7,
Wild Beasts,Smother,7,
Wild Flag,Wild Flag,7,
Wild Nothing,Gemini,7,
William Basinski,A Shadow In Time ,7,
Woods,Bend Beyond,7,
Wreck and Reference,No Youth,7,
Young Thug,Jefferey,7,
Zammuto,Idiom Wind,7,
Beyonc\xc3\xa9,Beyonc\xc3\xa9,6,
M.I.A.,ViCKi LEEKX,6,
Das Racist,Shut Up, Dude / Sit Down, Man,6,
Earth,Angels of Darkness, Demons of Light II,6,
2 8 1 4,Rain Temple ,6,
Active Child,You Are All I See,6,
Animal Collective,Centipede Hz,6,
Arabrot,Arabrot,6,
Ariel Pink's Haunted Graffiti,Mature Themes,6,
Atlas Sound,Parallax,6,
Autolux,Transit Transit,6,
Babyfather,BBF,6,
Bad Meets Evil,Hell: The Sequel,6,
Battles,Dross Glop,6,
Beirut,The Rip Tide,6,
Belle and Sebastian,Belle and Sebastian Write About Love,6,
Big Boi,Sir Lucious Left Foot: The Son of Chico Dusty,6,
Black Breath,Slaves Beyond Death,6,
Black Mountain,Wilderness Heart,6,
Bobby Womack,The Bravest Man In the Universe,6,
Bon Iver,Bon Iver,6,
Boris,Heavy Rocks / Attention Please,6,
BTS,Tear,6,
Burzum,Fallen,6,
California X,California X,6,
Caribou,Swim ,6,
Cass McCombs,Humor Risk,6,
Caustic Window,Caustic Window,6,
Charlie Haden & Hank Jones,Come Sunday,6,
Clark,Clark,6,
Crystal Stilts,Radiant Door,6,
CX KiDTRONiK,KRAK ATTACK 2: THE BALLAD OF ELLI SKIFF,6,
Czarface,a Fistful of Peril ,6,
Czarface,Czarface,6,
Das Racist,Relax,6,
Devo,Something For Everybody,6,
Dirty Projectors,Swing Lo Magellan,6,
Dizzee Rascal,Raskit,6,
Drake,Take Care,6,
Dweller On the Threshold,Dweller On the Threshold,6,
El-P,Cancer for Cure,6,
Electric Wizard,Black Masses,6,
Emeralds,Does It Look Like I'm Here?,6,
Evian Christ,Kings and Them,6,
Eyehategod,Eyehategod,6,
Factory Floor,Factory Floor,6,
Fashawn,Higher Learning Vol. 2,6,
Flatbush Zombies,3001: A Laced Odysses ,6,
Foo Fighters,Wasting Light,6,
Glass Animals,How To Be a Human Being,6,
Gonjasufi,MU.ZZ.LE,6,
Grizzly Bear,Shields,6,
Guardian Alien,See the World Given to a One Love Entity,6,
Guided by Voices,Let's Go Eat the Factory,6,
Guilty Simpson,OJ Simpson,6,
Happy Birthday,Happy Birthday,6,
Hella,Tripper,6,
Holy Other,Held,6,
How To Dress Well,What Is This Heart?,6,
How To Dress Well,Total Loss,6,
Interpol,El Pintor,6,
Iron Maiden,The Final Frontier,6,
Iron Reagan,Crossover Ministry ,6,
J. Cole,Cole World: The Sideline Story,6,
Jack White,Blunderbuss,6,
Jeff Rosenstock,Post,6,
Jesu / Sun Kil Moon,Self-Titled ,6,
JJ DOOM,Key to the Kuffs,6,
John Vanderslice,White Wilderness,6,
Jonsi,Go ,6,
Kanye West,My Beautiful Dark Twisted Fantasy,6,
Kid Cudi,Man on the Moon II: The Legend of Mr. Rager,6,
Kuedo,Severant,6,
Lapalux,When You're Gone,6,
Liars,Sisterworld ,6,
Lotus Plaza,Spooky Action at a Distance,6,
Lou Reed and Metallica,Lulu,6,
Machinedrum,Room(s),6,
Matmos and So Percussion,Treasure State,6,
MellowHype,BlackenedWhite,6,
Meshuggah,Koloss,6,
Metallica,Hard Wired...To Self Destruct ,6,
METZ,METZ,6,
mewithoutYou,Ten Stories,6,
MGMT,MGMT,6,
Mission of Burma,Unsound,6,
Mono/Poly,Paramatma,6,
Moonface,With Siinai: Heartbreaking Bravery,6,
Mumford & Sons,Babel,6,
My Brightest Diamond,All Things Will Unwind,6,
Mykrur,Maredidt,6,
New Order,Music Complete,6,
Niki and the Dove,Instinct,6,
Nine Inch Nails,Add Violence,6,
No Age,Everything In Between,6,
Nujabes,Spiritual State,6,
Old Man Gloom,NO,6,
Oneohtrix Point Never,Age Of ,6,
Ought,Room Inside the World,6,
Passion Pit,Gossamer,6,
Pianos Become the Teeth,The Lack Long After,6,
Portugal. The Man,In the Mountain In the Cloud,6,
PUP,The Dream is Over,6,
Purity Ring,Shrines,6,
Radiohead,The King of Limbs,6,
Rae Sremmurd,SremmLife2,6,
Red Horse,Red Horse,6,
Rush,Clockwork Angels,6,
Shad,TSOL,6,
Squarepusher,Ufabulum,6,
St. Vincent,MASSEDUCATION,6,
Sufjan Stevens,The Age of Adz,6,
Swans,My Father Will Guide Me Up a Rope to the Sky,6,
Tame Impala,Innerspeaker,6,
Teebs,Ardour,6,
The Black Keys,El Camino,6,
The Front Bottoms,Back On Top,6,
The Men,Leave Home,6,
The Morning Benders,Big Echo ,6,
The National,High Violet,6,
The Smashing Pumpkins,Oceania,6,
The Spits,The Spits,6,
The Vaccines,What Did You Expect From the Vaccines?,6,
The War On Drugs,Slave Ambient,6,
This Will Destroy You,Tunnel Blanket,6,
Tonetta,777 Volume One,6,
Toro Y Moi,Underneath the Pine,6,
TV on the Radio,Nine Types of Light,6,
Ty Segall ,Ty Segall,6,
Villagers,Becoming A Jackal,6,
Warpaint,The Fool,6,
Washed Out,Within and Without,6,
Watain,Lawless Darkness,6,
Wolf Parade,Expo 86,6,
Wolves in the Throne Room,Thrice Woven,6,
Wolves In the Throne Room,Celestial Lineage,6,
Wu-Block,Wu-Block,6,
Wu-Tang Clan,A Better Tomorrow,6,
Cage the Elephant,Thank You, Happy Birthday,5,
Justice,Audio, Video, Disco,5,
Bon Iver,22, A Million,5,
A Place To Bury Strangers,Onwards To The Wall,5,
A$AP Mob,The Cozy Tapes Vol. 1: Friends,5,
Alcest,Les Voyages de l'Âme,5,
American Football,Self Titled (LP2),5,
Arca,Arca,5,
Arctic Monkeys,Suck It and See,5,
Artic Monkeys,Tranquillity Based Hotel + Casino,5,
Autechre,Oversteps ,5,
Avey Tare,Down There,5,
Benjamin Clementine,I Tell a Fly,5,
Best Coast,Crazy For You,5,
Bibio,Mind Bokeh,5,
Black Dice,Mr. Impossible,5,
Broken Bells,Broken Bells ,5,
Club 8,The People's Record,5,
Common,Black America Again,5,
Cut Copy,Zonoscope,5,
Cyhi the Prince,No Dope on Sundays,5,
Dan Deacon,America,5,
Darkthrone,Circle the Wagons ,5,
David Lynch,Crazy Clown Time,5,
Descendents ,Hypercaffium Spazzinate ,5,
Domo Genesis,No Idols,5,
Drenge,Undertow,5,
Efterklang,Piramida,5,
Explosions In the Sky,Take Care, Take Care, Take Care,5,
Fetty Wap,Fetty Wap,5,
Fucked Up,David Comes to Life,5,
Future,Future ,5,
Ghost,Infestissumam,5,
Girls,Broken Dreams Club,5,
Gorillaz,The Fall,5,
Grimes,Visions,5,
Gucci Mane,Mr. Davis,5,
Iggy and the Stooges,Raw Power  (Legacy Remaster),5,
Interpol,Interpol,5,
James Blake,The Colour In Everything,5,
James Blake,Enough Thunder,5,
Japandroids,Celebration Rock,5,
Jesu,Ascension,5,
Juice WRLD,Goodbye & Good Riddance ,5,
Justice,Women,5,
Justin Bieber,Purpose,5,
Kanye West & Jay-Z,Watch the Throne,5,
Kodak Black,Project Baby 2,5,
Kreator,Phantom Antichrist,5,
Laura Marling,Semper Fermina,5,
Leonard Cohen,Old Ideas,5,
Liars,TFCF,5,
Logic,Everybody  ,5,
Logic,Bobby Tarantino ,5,
Lupe Fiasco,Food & Liquor 2: The Great American Rap Album Pt. 1,5,
Mac Miller,Blue Slide Park,5,
Mark Ronson & The Business Intl.,Record Collection,5,
Mastodon,The Hunter,5,
Matt & Kim,Sidewalks,5,
Melvins,The Bride Screamed Murder,5,
MIA,Maya (/\\/\\ /\\ Y /\\),5,
Mick Jenkins,The Healing Component ,5,
Milo,A Toothpaste Suburb,5,
Mount Eerie,Ocean Roar,5,
My Morning Jacket,Circuital,5,
NehruvianDOOM,NehruvianDOOM,5,
Neil Young,Le Noise,5,
of Montreal,False Priest,5,
Om,Advaitic Songs,5,
Opeth,Pale Communion,5,
Opeth,Heritage,5,
Panda Bear,Tomboy,5,
Quakers,Quakers,5,
R\xc3\xb6yksopp,Senior,5,
Raekwon,Shaolin vs. Wu-Tang,5,
Red Hot Chili Peppers,I'm With You,5,
Rotten Sound,Cursed,5,
Royal Blood,Royal Blood,5,
Samiyam,Sam Baker's Album,5,
Schoolboy Q,Habits & Contradictions,5,
Shabazz Palaces,Quazarz vs. The Jealous Machines,5,
Shobaleader One (Squarepusher),d'Demonstrator,5,
Skepta,Vicous,5,
Sleigh Bells,Reign of Terror,5,
Slim Jxmmi,Jxmtro,5,
Spaceghostpurrp,Mysterious Phonk: The Chronicles of SpvcxxGhxztPvrrp,5,
Tera Melos,Patagonian Rats,5,
The Budos Band,The Budos Band III,5,
The Dead Weather,Sea of Cowards,5,
The Drums,Portamento,5,
The Faceless,Autotheism,5,
The Lonely Island,Turtleneck and Chain,5,
The Maccabees,Given to the Wild,5,
The Magnetic Fields,Love at the Bottom of the Sea,5,
The Shins,Port of Morrow,5,
The Smith Street Band,More Scared Than You Than You Are of Me,5,
The Underachievers,The Lords of Flatbush,5,
The Walkmen,Lisbon,5,
The Weeknd,My Dear Melancholy,5,
They Might Be Giants,Join Us,5,
Twin Shadow,Confess,5,
Unknown Mortal Orchestra,Unknown Mortal Orchestra,5,
Wire,Red Barked Tree,5,
Woods,Sun and Shade,5,
WU LYF,Go Tell Fire To The Mountain,5,
Yelawolf,Radioactive,5,
Yuck,Yuck,5,
Zach Hill,Face Tat,5,
The Internet,Purple Naked Ladies,4,
2 Chainz,Based on a T.R.U. Story,4,
9th Wonder,The Wonder Years,4,
A$AP Mob,Cozy Tapes Vol. 2,4,
Abe Vigoda,Crush,4,
B.o.B.,Strange Clouds,4,
Black Milk,Album of the Year,4,
Bring Me The Horizon,Sempiternal,4,
Broken Social Scene,Forgiveness Rock Record ,4,
Burzum,Belus ,4,
Chromatics,Kill For Love,4,
Cults,Cults,4,
Feist,Metals,4,
Foals,Total Life Forever,4,
Harry Styles,Harry Styles,4,
How To Dress Well,Love Remains,4,
Jessie Ware,Devotion,4,
Kings of Leon,Come Around Sundown,4,
Klaxons,Surfing the Void,4,
Lil Uzi Vert,Lil Uzi Vert vs. The World,4,
M83,Hurry Up, We're Dreaming,4,
Majid Jordan,Self-Titled ,4,
Manchester Orchestra,Simple Math,4,
Nas,Life Is Good,4,
Panopticon,The Scars of Man on the Once Nameless Wilderness ,4,
Ratking,700-FILL,4,
Slipknot,.5: The Gray Chapter,4,
Slowdive,Slowdive,4,
Tennis,Young & Old,4,
The Antlers,Burst Apart,4,
The Cool Kids,When Fish Ride Bicycles,4,
The Decemberists,The King Is Dead,4,
The Fresh & Onlys,Play It Strange,4,
The Kills,Blood Pressures,4,
The Neighborhood,The Neighborhood,4,
The xx,Coexist,4,
Tyler, The Creator,Goblin,4,
Wale,Ambition,4,
White Lies,Ritual,4,
Willis Earl Beal,Acousmatic Sorcery,4,
Xasthur,Portal of Sorrow,4,
A$AP Mob,Lord$ Never Worry,3,
Anika,Anika,3,
Bad Brains,Into the Future,3,
Beady Eye,Different Gear, Still Speeding,3,
Best Coast,The Only Place,3,
Cerebral Ballzy,Cerebral Ballzy,3,
Curren$y,The Stoned Immaculate,3,
Edward Sharpe & The Magnetic Zeros,Edward Sharpe & The Magnetic Zeros,3,
Foxing,Dealer,3,
jj,Kills,3,
Lamb of God,Resolution,3,
Lana Del Rey,Born to Die,3,
Lil B,Angels Exodus,3,
Lil Uzi Vert,Luv is Rage 2,3,
Lil Uzi Vert,The Perfect Luv Tape,3,
Lil Wayne,Tha Carter IV,3,
Lupe Fiasco,Lasers,3,
Macklemore,Gemini,3,
Marilyn Manson,Born Villain,3,
Mellowhype,Numbers,3,
Metric,Synthetica,3,
Muse,The 2nd Law,3,
Neon Indian,Era Extra\xc3\xb1a,3,
Portugal. The Man,American Ghetto ,3,
Rick Ross,God Forgives, I Don't,3,
Rustie,Green Language,3,
Shabazz Palaces,Quazarz: Born on a Gangster Star,3,
Slaughterhouse,Welcome to: Our House,3,
Sleigh Bells,Treats,3,
The Knife,Tomorrow, In A Year,3,
The Strokes ,Future Present Past,3,
The Weeknd,House of Balloons,3,
Tory Lanez,Memories Don\xe2\x80\x99t Die,3,
Travis Scott,Birds in the Trap Sing McKnight,3,
WZRD,WZRD,3,
A$AP Ferg,Always Strive and Prosper,2,
Childish Gambino,Camp,2,
Planningtorock,W,2,
Salem,King Night,2,
Spark Master Tape,Silhouete of a Sunkken City,2,
Uffie,Sex Dreams and Denim Jeans,2,
VARIOUS ARTISTS,Space Heads,2,
Swae Lee,Swaecation,1,
Kid Cudi,Speedin' Bullet To Heaven,0,
